bootstrap_i,duration_seconds,end_time,error_message,error_type,ldd_csv,n_e_pred_LDD_nan,n_ldd_targets,n_nights,n_pred_LDD_nan,n_result_files_after,n_result_files_before,n_result_files_created,n_sequences,n_visibility_files,start_time,status,traceback_file,txt_log,visibility_csv,visibility_pdf
143,351.886015,2026-07-12 18:47:57.775519,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_143_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 18:42:05.889504,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_143_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_143_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_143_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_143.pdf
144,351.824735,2026-07-12 18:53:49.600461,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_144_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 18:47:57.775726,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_144_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_144_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_144_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_144.pdf
145,351.935829,2026-07-12 18:59:41.536499,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_145_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 18:53:49.600670,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_145_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_145_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_145_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_145.pdf
146,351.851293,2026-07-12 19:05:33.388006,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_146_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 18:59:41.536713,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_146_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_146_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_146_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_146.pdf
147,350.495861,2026-07-12 19:11:23.884088,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_147_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 19:05:33.388227,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_147_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_147_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_147_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_147.pdf
148,350.491063,2026-07-12 19:17:14.375352,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_148_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 19:11:23.884289,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_148_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_148_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_148_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_148.pdf
149,352.135956,2026-07-12 19:23:06.511557,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_149_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 19:17:14.375601,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_149_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_149_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_149_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_149.pdf
150,364.902946,2026-07-12 19:29:11.414696,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_150_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 19:23:06.511750,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_150_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_150_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_150_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_150.pdf
151,351.789679,2026-07-12 19:35:03.204586,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_151_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 19:29:11.414907,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_151_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_151_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_151_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_151.pdf
152,352.544353,2026-07-12 19:40:55.749121,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_152_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 19:35:03.204768,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_152_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_152_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_152_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_152.pdf
153,355.997745,2026-07-12 19:46:51.747099,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_153_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 19:40:55.749354,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_153_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_153_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_153_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_153.pdf
154,366.176904,2026-07-12 19:52:57.924231,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_154_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 19:46:51.747327,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_154_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_154_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_154_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_154.pdf
155,352.367945,2026-07-12 19:58:50.292412,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_155_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 19:52:57.924467,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_155_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_155_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_155_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_155.pdf
156,423.750512,2026-07-12 20:05:54.043148,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_156_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 19:58:50.292636,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_156_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_156_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_156_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_156.pdf
157,350.001229,2026-07-12 20:11:44.044604,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_157_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 20:05:54.043375,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_157_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_157_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_157_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_157.pdf
158,350.703262,2026-07-12 20:17:34.748092,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_158_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 20:11:44.044830,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_158_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_158_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_158_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_158.pdf
159,351.5516,2026-07-12 20:23:26.299906,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_159_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 20:17:34.748306,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_159_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_159_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_159_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_159.pdf
160,381.006085,2026-07-12 20:29:47.306185,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_160_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 20:23:26.300100,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_160_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_160_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_160_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_160.pdf
161,350.14866,2026-07-12 20:35:37.455067,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_161_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 20:29:47.306407,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_161_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_161_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_161_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_161.pdf
162,350.966911,2026-07-12 20:41:28.422235,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_162_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 20:35:37.455324,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_162_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_162_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_162_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_162.pdf
163,352.04428,2026-07-12 20:47:20.466729,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_163_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 20:41:28.422449,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_163_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_163_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_163_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_163.pdf
164,351.617548,2026-07-12 20:53:12.084468,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_164_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 20:47:20.466920,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_164_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_164_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_164_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_164.pdf
165,353.056734,2026-07-12 20:59:05.141436,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_165_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 20:53:12.084702,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_165_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_165_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_165_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_165.pdf
166,352.845353,2026-07-12 21:04:57.987019,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_166_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 20:59:05.141666,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_166_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_166_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_166_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_166.pdf
167,351.476666,2026-07-12 21:10:49.463905,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_167_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 21:04:57.987239,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_167_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_167_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_167_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_167.pdf
168,352.480868,2026-07-12 21:16:41.944979,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_168_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 21:10:49.464111,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_168_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_168_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_168_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_168.pdf
169,351.891659,2026-07-12 21:22:33.836826,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_169_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 21:16:41.945167,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_169_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_169_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_169_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_169.pdf
170,352.315901,2026-07-12 21:28:26.152944,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_170_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 21:22:33.837043,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_170_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_170_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_170_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_170.pdf
171,352.721798,2026-07-12 21:34:18.874982,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_171_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 21:28:26.153184,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_171_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_171_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_171_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_171.pdf
172,351.658622,2026-07-12 21:40:10.533883,,,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_172_ldd_inputs.csv,1,84,16,1,87,87,0,22,87,2026-07-12 21:34:18.875261,OK,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_172_traceback.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/bootstrap_172_log.txt,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_172_summary.csv,/home2/ihernand/Desktop/reach/results/26-07-10_i500/bootstrap_diagnostics_run_000/visibility_plots/bootstrap_visibility_172.pdf
